gun;cut_off_time;kabul_ili;varis_ili;gonderi_turu;id;varýs_gunu
2;17:30:00;3;38;APG;600;NULL
1;12:55:00;3;38;KARGO;601;NULL
2;17:30:00;3;38;KARGO;602;NULL
2;17:30:00;3;38;MEKTUP;603;NULL
2;17:30:00;3;39;APG;604;NULL
2;17:30:00;3;39;KARGO;605;NULL
2;17:30:00;3;39;MEKTUP;606;NULL
2;17:30:00;3;40;APG;607;NULL
2;17:30:00;3;40;KARGO;608;NULL
2;17:30:00;3;40;MEKTUP;609;NULL
1;17:30:00;3;41;APG;610;NULL
1;17:30:00;3;41;KARGO;611;NULL
1;17:30:00;3;41;MEKTUP;612;NULL
1;17:30:00;3;42;APG;613;NULL
1;17:30:00;3;42;KARGO;614;NULL
1;17:30:00;3;42;MEKTUP;615;NULL
1;17:30:00;3;43;APG;616;NULL
1;17:30:00;3;43;KARGO;617;NULL
1;17:30:00;3;43;MEKTUP;618;NULL
2;17:30:00;3;44;APG;619;NULL
2;17:30:00;3;44;KARGO;620;NULL
2;17:30:00;3;44;MEKTUP;621;NULL
1;17:30:00;3;45;APG;622;NULL
1;17:30:00;3;45;KARGO;623;NULL
1;17:30:00;3;45;MEKTUP;624;NULL
2;17:30:00;3;46;APG;625;NULL
2;17:30:00;3;46;KARGO;626;NULL
2;17:30:00;3;46;MEKTUP;627;NULL
2;17:30:00;3;47;APG;628;NULL
2;17:30:00;3;47;KARGO;629;NULL
2;17:30:00;3;47;MEKTUP;630;NULL
1;17:30:00;3;48;APG;631;NULL
1;17:30:00;3;48;KARGO;632;NULL
1;17:30:00;3;48;MEKTUP;633;NULL
2;17:30:00;3;49;APG;634;NULL
2;17:30:00;3;49;KARGO;635;NULL
2;17:30:00;3;49;MEKTUP;636;NULL
2;17:30:00;3;50;APG;637;NULL
2;17:30:00;3;50;KARGO;638;NULL
2;17:30:00;3;50;MEKTUP;639;NULL
2;17:30:00;3;51;APG;640;NULL
2;17:30:00;3;51;KARGO;641;NULL
2;17:30:00;3;51;MEKTUP;642;NULL
2;17:30:00;3;52;APG;643;NULL
2;17:30:00;3;52;KARGO;644;NULL
2;17:30:00;3;52;MEKTUP;645;NULL
2;17:30:00;3;53;APG;646;NULL
2;17:30:00;3;53;KARGO;647;NULL
2;17:30:00;3;53;MEKTUP;648;NULL
1;17:30:00;3;54;APG;649;NULL
1;17:30:00;3;54;KARGO;650;NULL
1;17:30:00;3;54;MEKTUP;651;NULL
2;17:30:00;3;55;APG;652;NULL
2;17:30:00;3;55;KARGO;653;NULL
2;17:30:00;3;55;MEKTUP;654;NULL
2;17:30:00;3;56;APG;655;NULL
2;17:30:00;3;56;KARGO;656;NULL
2;17:30:00;3;56;MEKTUP;657;NULL
2;17:30:00;3;57;APG;658;NULL
2;17:30:00;3;57;KARGO;659;NULL
2;17:30:00;3;57;MEKTUP;660;NULL
2;17:30:00;3;58;APG;661;NULL
2;17:30:00;3;58;KARGO;662;NULL
2;17:30:00;3;58;MEKTUP;663;NULL
2;17:30:00;3;59;APG;664;NULL
2;17:30:00;3;59;KARGO;665;NULL
2;17:30:00;3;59;MEKTUP;666;NULL
2;17:30:00;3;60;APG;667;NULL
2;17:30:00;3;60;KARGO;668;NULL
2;17:30:00;3;60;MEKTUP;669;NULL
2;17:30:00;3;61;APG;670;NULL
2;17:30:00;3;61;KARGO;671;NULL
2;17:30:00;3;61;MEKTUP;672;NULL
2;17:30:00;3;62;APG;673;NULL
2;17:30:00;3;62;KARGO;674;NULL
2;17:30:00;3;62;MEKTUP;675;NULL
2;17:30:00;3;63;APG;676;NULL
2;17:30:00;3;63;KARGO;677;NULL
2;17:30:00;3;63;MEKTUP;678;NULL
1;17:30:00;3;64;APG;679;NULL
1;17:30:00;3;64;KARGO;680;NULL
1;17:30:00;3;64;MEKTUP;681;NULL
2;17:30:00;3;65;APG;682;NULL
2;17:30:00;3;65;KARGO;683;NULL
2;17:30:00;3;65;MEKTUP;684;NULL
2;17:30:00;3;66;APG;685;NULL
2;17:30:00;3;66;KARGO;686;NULL
2;17:30:00;3;66;MEKTUP;687;NULL
1;17:30:00;3;67;APG;688;NULL
1;17:30:00;3;67;KARGO;689;NULL
1;17:30:00;3;67;MEKTUP;690;NULL
2;17:30:00;3;68;APG;691;NULL
2;17:30:00;3;68;KARGO;692;NULL
2;17:30:00;3;68;MEKTUP;693;NULL
2;17:30:00;3;69;APG;694;NULL
2;17:30:00;3;69;KARGO;695;NULL
2;17:30:00;3;69;MEKTUP;696;NULL
1;17:30:00;3;70;APG;697;NULL
1;17:30:00;3;70;KARGO;698;NULL
1;17:30:00;3;70;MEKTUP;699;NULL
2;17:30:00;3;71;APG;700;NULL
2;17:30:00;3;71;KARGO;701;NULL
2;17:30:00;3;71;MEKTUP;702;NULL
2;17:30:00;3;72;APG;703;NULL
2;17:30:00;3;72;KARGO;704;NULL
2;17:30:00;3;72;MEKTUP;705;NULL
2;17:30:00;3;73;APG;706;NULL
2;17:30:00;3;73;KARGO;707;NULL
3;17:30:00;3;73;MEKTUP;708;NULL
1;17:30:00;3;74;APG;709;NULL
1;17:30:00;3;74;KARGO;710;NULL
1;17:30:00;3;74;MEKTUP;711;NULL
2;17:30:00;3;75;APG;712;NULL
2;17:30:00;3;75;KARGO;713;NULL
2;17:30:00;3;75;MEKTUP;714;NULL
2;17:30:00;3;76;APG;715;NULL
2;17:30:00;3;76;KARGO;716;NULL
2;17:30:00;3;76;MEKTUP;717;NULL
1;17:30:00;3;77;APG;718;NULL
1;17:30:00;3;77;KARGO;719;NULL
1;17:30:00;3;77;MEKTUP;720;NULL
1;17:00:00;3;78;APG;721;NULL
2;17:30:00;3;78;APG;722;NULL
1;17:00:00;3;78;KARGO;723;NULL
2;17:30:00;3;78;KARGO;724;NULL
2;17:30:00;3;78;MEKTUP;725;NULL
2;17:30:00;3;79;APG;726;NULL
2;17:30:00;3;79;KARGO;727;NULL
2;17:30:00;3;79;MEKTUP;728;NULL
1;12:55:00;3;80;APG;729;NULL
1;12:55:00;3;80;KARGO;730;NULL
1;12:55:00;3;80;MEKTUP;731;NULL
1;17:30:00;3;81;APG;732;NULL
1;17:30:00;3;81;KARGO;733;NULL
1;17:30:00;3;81;MEKTUP;734;NULL
1;12:40:00;4;1;APG;735;NULL
2;16:20:00;4;1;APG;736;NULL
2;16:20:00;4;1;KARGO;737;NULL
1;12:40:00;4;1;MEKTUP;738;NULL
2;16:20:00;4;1;MEKTUP;739;NULL
2;16:20:00;4;2;APG;740;NULL
2;16:20:00;4;2;KARGO;741;NULL
2;16:20:00;4;2;MEKTUP;742;NULL
2;16:20:00;4;3;APG;743;NULL
2;16:20:00;4;3;KARGO;744;NULL
2;16:20:00;4;3;MEKTUP;745;NULL
1;16:20:00;4;5;APG;746;NULL
1;16:20:00;4;5;KARGO;747;NULL
2;16:20:00;4;5;MEKTUP;748;NULL
1;12:40:00;4;6;APG;749;NULL
2;16:20:00;4;6;APG;750;NULL
2;16:20:00;4;6;KARGO;751;NULL
1;12:40:00;4;6;MEKTUP;752;NULL
2;16:20:00;4;6;MEKTUP;753;NULL
1;12:40:00;4;7;APG;754;NULL
2;16:20:00;4;7;APG;755;NULL
2;16:20:00;4;7;KARGO;756;NULL
1;12:40:00;4;7;MEKTUP;757;NULL
2;16:20:00;4;7;MEKTUP;758;NULL
1;16:20:00;4;8;APG;759;NULL
1;16:20:00;4;8;KARGO;760;NULL
1;16:20:00;4;8;MEKTUP;761;NULL
1;12:40:00;4;9;APG;762;NULL
2;16:20:00;4;9;APG;763;NULL
2;16:20:00;4;9;KARGO;764;NULL
1;12:40:00;4;9;MEKTUP;765;NULL
2;16:20:00;4;9;MEKTUP;766;NULL
2;16:20:00;4;10;APG;767;NULL
2;16:20:00;4;10;KARGO;768;NULL
2;16:20:00;4;10;MEKTUP;769;NULL
1;12:40:00;4;11;APG;770;NULL
2;16:20:00;4;11;APG;771;NULL
2;16:20:00;4;11;KARGO;772;NULL
1;12:40:00;4;11;MEKTUP;773;NULL
2;16:20:00;4;11;MEKTUP;774;NULL
1;16:20:00;4;12;APG;775;NULL
1;16:20:00;4;12;KARGO;776;NULL
1;16:20:00;4;12;MEKTUP;777;NULL
2;16:20:00;4;13;APG;778;NULL
2;16:20:00;4;13;KARGO;779;NULL
2;16:20:00;4;13;MEKTUP;780;NULL
2;16:20:00;4;14;APG;781;NULL
2;16:20:00;4;14;KARGO;782;NULL
2;16:20:00;4;14;MEKTUP;783;NULL
2;16:20:00;4;15;APG;784;NULL
2;16:20:00;4;15;KARGO;785;NULL
3;16:20:00;4;15;MEKTUP;786;NULL
2;16:20:00;4;16;APG;787;NULL
2;16:20:00;4;16;KARGO;788;NULL
2;16:20:00;4;16;MEKTUP;789;NULL
2;16:20:00;4;17;APG;790;NULL
2;16:20:00;4;17;KARGO;791;NULL
2;16:20:00;4;17;MEKTUP;792;NULL
2;16:20:00;4;18;APG;793;NULL
2;16:20:00;4;18;KARGO;794;NULL
2;16:20:00;4;18;MEKTUP;795;NULL
2;16:20:00;4;19;APG;796;NULL
2;16:20:00;4;19;KARGO;797;NULL
2;16:20:00;4;19;MEKTUP;798;NULL
2;12:40:00;4;20;APG;799;NULL
3;16:20:00;4;20;APG;800;NULL
2;16:20:00;4;20;KARGO;801;NULL
2;12:40:00;4;20;MEKTUP;802;NULL
3;16:20:00;4;20;MEKTUP;803;NULL
1;16:20:00;4;21;APG;804;NULL
1;16:20:00;4;21;KARGO;805;NULL
1;16:20:00;4;21;MEKTUP;806;NULL
1;12:40:00;4;22;APG;807;NULL
2;16:20:00;4;22;APG;808;NULL
2;16:20:00;4;22;KARGO;809;NULL
1;12:40:00;4;22;MEKTUP;810;NULL
2;16:20:00;4;22;MEKTUP;811;NULL
1;16:20:00;4;23;APG;812;NULL
1;16:20:00;4;23;KARGO;813;NULL
1;12:40:00;4;23;MEKTUP;814;NULL
2;16:20:00;4;23;MEKTUP;815;NULL
1;16:20:00;4;24;APG;816;NULL
1;16:20:00;4;24;KARGO;817;NULL
1;16:20:00;4;24;MEKTUP;818;NULL
1;16:20:00;4;25;APG;819;NULL
1;16:20:00;4;25;KARGO;820;NULL
1;16:20:00;4;25;MEKTUP;821;NULL
2;16:20:00;4;26;APG;822;NULL
2;16:20:00;4;26;KARGO;823;NULL
2;16:20:00;4;26;MEKTUP;824;NULL
1;12:40:00;4;27;APG;825;NULL
2;16:20:00;4;27;APG;826;NULL
2;16:20:00;4;27;KARGO;827;NULL
1;12:40:00;4;27;MEKTUP;828;NULL
2;16:20:00;4;27;MEKTUP;829;NULL
2;16:20:00;4;28;APG;830;NULL
2;16:20:00;4;28;KARGO;831;NULL
2;16:20:00;4;28;MEKTUP;832;NULL
1;16:20:00;4;29;APG;833;NULL
1;16:20:00;4;29;KARGO;834;NULL
1;16:20:00;4;29;MEKTUP;835;NULL
2;16:20:00;4;30;APG;836;NULL
2;16:20:00;4;30;KARGO;837;NULL
2;16:20:00;4;30;MEKTUP;838;NULL
2;12:40:00;4;31;APG;839;NULL
3;16:20:00;4;31;APG;840;NULL
3;16:20:00;4;31;KARGO;841;NULL
2;12:40:00;4;31;MEKTUP;842;NULL
3;16:20:00;4;31;MEKTUP;843;NULL
2;16:20:00;4;32;APG;844;NULL
2;16:20:00;4;32;KARGO;845;NULL
2;16:20:00;4;32;MEKTUP;846;NULL
1;12:40:00;4;33;APG;847;NULL
2;16:20:00;4;33;APG;848;NULL
2;16:20:00;4;33;KARGO;849;NULL
1;12:40:00;4;33;MEKTUP;850;NULL
2;16:20:00;4;33;MEKTUP;851;NULL
1;12:40:00;4;34;APG;852;NULL
2;16:20:00;4;34;APG;853;NULL
2;16:20:00;4;34;KARGO;854;NULL
1;12:40:00;4;34;MEKTUP;855;NULL
2;16:20:00;4;34;MEKTUP;856;NULL
1;12:40:00;4;35;APG;857;NULL
2;16:20:00;4;35;APG;858;NULL
2;16:20:00;4;35;KARGO;859;NULL
1;12:40:00;4;35;MEKTUP;860;NULL
2;16:20:00;4;35;MEKTUP;861;NULL
1;16:20:00;4;36;APG;862;NULL
1;16:20:00;4;36;KARGO;863;NULL
1;16:20:00;4;36;MEKTUP;864;NULL
2;16:20:00;4;37;APG;865;NULL
2;16:20:00;4;37;KARGO;866;NULL
2;16:20:00;4;37;MEKTUP;867;NULL
1;12:40:00;4;38;APG;868;NULL
2;16:20:00;4;38;APG;869;NULL
2;16:20:00;4;38;KARGO;870;NULL
1;12:40:00;4;38;MEKTUP;871;NULL
2;16:20:00;4;38;MEKTUP;872;NULL
1;12:40:00;4;39;APG;873;NULL
2;16:20:00;4;39;APG;874;NULL
2;16:20:00;4;39;KARGO;875;NULL
1;12:40:00;4;39;MEKTUP;876;NULL
2;16:20:00;4;39;MEKTUP;877;NULL
1;12:40:00;4;40;APG;878;NULL
2;16:20:00;4;40;APG;879;NULL
2;16:20:00;4;40;KARGO;880;NULL
1;12:40:00;4;40;MEKTUP;881;NULL
2;16:20:00;4;40;MEKTUP;882;NULL
2;16:20:00;4;41;APG;883;NULL
2;16:20:00;4;41;KARGO;884;NULL
2;16:20:00;4;41;MEKTUP;885;NULL
1;12:40:00;4;42;APG;886;NULL
2;16:20:00;4;42;APG;887;NULL
2;16:20:00;4;42;KARGO;888;NULL
1;12:40:00;4;42;MEKTUP;889;NULL
2;16:20:00;4;42;MEKTUP;890;NULL
2;16:20:00;4;43;APG;891;NULL
2;16:20:00;4;43;KARGO;892;NULL
2;16:20:00;4;43;MEKTUP;893;NULL
1;12:40:00;4;44;APG;894;NULL
2;16:20:00;4;44;APG;895;NULL
2;16:20:00;4;44;KARGO;896;NULL
1;12:40:00;4;44;MEKTUP;897;NULL
2;16:20:00;4;44;MEKTUP;898;NULL
1;12:40:00;4;45;APG;899;NULL
2;16:20:00;4;45;APG;900;NULL
2;16:20:00;4;45;KARGO;901;NULL
1;12:40:00;4;45;MEKTUP;902;NULL
2;16:20:00;4;45;MEKTUP;903;NULL
2;16:20:00;4;46;APG;904;NULL
2;16:20:00;4;46;KARGO;905;NULL
2;16:20:00;4;46;MEKTUP;906;NULL
1;12:40:00;4;47;APG;907;NULL
2;16:20:00;4;47;APG;908;NULL
2;16:20:00;4;47;KARGO;909;NULL
1;12:40:00;4;47;MEKTUP;910;NULL
2;16:20:00;4;47;MEKTUP;911;NULL
1;12:40:00;4;48;APG;912;NULL
2;16:20:00;4;48;APG;913;NULL
2;16:20:00;4;48;KARGO;914;NULL
1;12:40:00;4;48;MEKTUP;915;NULL
2;16:20:00;4;48;MEKTUP;916;NULL
1;16:20:00;4;49;APG;917;NULL
1;16:20:00;4;49;KARGO;918;NULL
1;16:20:00;4;49;MEKTUP;919;NULL
1;12:40:00;4;50;APG;920;NULL
2;16:20:00;4;50;APG;921;NULL
2;16:20:00;4;50;KARGO;922;NULL
1;12:40:00;4;50;MEKTUP;923;NULL
2;16:20:00;4;50;MEKTUP;924;NULL
1;12:40:00;4;51;APG;925;NULL
2;16:20:00;4;51;APG;926;NULL
2;16:20:00;4;51;KARGO;927;NULL
1;12:40:00;4;51;MEKTUP;928;NULL
2;16:20:00;4;51;MEKTUP;929;NULL
1;12:40:00;4;52;APG;930;NULL
2;16:20:00;4;52;APG;931;NULL
2;16:20:00;4;52;KARGO;932;NULL
2;16:20:00;4;52;MEKTUP;933;NULL
1;16:20:00;4;53;APG;934;NULL
1;16:20:00;4;53;KARGO;935;NULL
1;16:20:00;4;53;MEKTUP;936;NULL
1;12:40:00;4;54;APG;937;NULL
2;16:20:00;4;54;APG;938;NULL
2;16:20:00;4;54;KARGO;939;NULL
1;12:40:00;4;54;MEKTUP;940;NULL
2;16:20:00;4;54;MEKTUP;941;NULL
1;12:40:00;4;55;APG;942;NULL
2;16:20:00;4;55;APG;943;NULL
2;16:20:00;4;55;KARGO;944;NULL
1;12:40:00;4;55;MEKTUP;945;NULL
2;16:20:00;4;55;MEKTUP;946;NULL
1;12:40:00;4;56;APG;947;NULL
2;16:20:00;4;56;APG;948;NULL
2;16:20:00;4;56;KARGO;949;NULL
1;12:40:00;4;56;MEKTUP;950;NULL
2;16:20:00;4;56;MEKTUP;951;NULL
1;12:40:00;4;57;APG;952;NULL
2;16:20:00;4;57;APG;953;NULL
2;16:20:00;4;57;KARGO;954;NULL
1;12:40:00;4;57;MEKTUP;955;NULL
2;16:20:00;4;57;MEKTUP;956;NULL
1;16:20:00;4;58;APG;957;NULL
1;16:20:00;4;58;KARGO;958;NULL
1;16:20:00;4;58;MEKTUP;959;NULL
1;12:40:00;4;59;APG;960;NULL
2;16:20:00;4;59;APG;961;NULL
2;16:20:00;4;59;KARGO;962;NULL
1;12:40:00;4;59;MEKTUP;963;NULL
2;16:20:00;4;59;MEKTUP;964;NULL
2;16:20:00;4;60;APG;965;NULL
2;16:20:00;4;60;KARGO;966;NULL
2;16:20:00;4;60;MEKTUP;967;NULL
1;16:20:00;4;61;APG;968;NULL
1;16:20:00;4;61;KARGO;969;NULL
1;16:20:00;4;61;MEKTUP;970;NULL
1;12:40:00;4;62;APG;971;NULL
2;16:20:00;4;62;APG;972;NULL
2;16:20:00;4;62;KARGO;973;NULL
1;12:40:00;4;62;MEKTUP;974;NULL
2;16:20:00;4;62;MEKTUP;975;NULL
1;12:40:00;4;63;APG;976;NULL
2;16:20:00;4;63;APG;977;NULL
2;16:20:00;4;63;KARGO;978;NULL
1;12:40:00;4;63;MEKTUP;979;NULL
2;16:20:00;4;63;MEKTUP;980;NULL
2;16:20:00;4;64;APG;981;NULL
2;16:20:00;4;64;KARGO;982;NULL
2;16:20:00;4;64;MEKTUP;983;NULL
1;16:20:00;4;65;APG;984;NULL
1;16:20:00;4;65;KARGO;985;NULL
1;16:20:00;4;65;MEKTUP;986;NULL
2;16:20:00;4;66;APG;987;NULL
2;16:20:00;4;66;KARGO;988;NULL
2;16:20:00;4;66;MEKTUP;989;NULL
2;16:20:00;4;67;APG;990;NULL
2;16:20:00;4;67;KARGO;991;NULL
2;16:20:00;4;67;MEKTUP;992;NULL
1;12:40:00;4;68;APG;993;NULL
2;16:20:00;4;68;APG;994;NULL
2;16:20:00;4;68;KARGO;995;NULL
1;12:40:00;4;68;MEKTUP;996;NULL
2;16:20:00;4;68;MEKTUP;997;NULL
1;16:20:00;4;69;APG;998;NULL
1;16:20:00;4;69;KARGO;999;NULL
1;16:20:00;4;69;MEKTUP;1000;NULL
2;16:20:00;4;70;APG;1001;NULL
2;16:20:00;4;70;KARGO;1002;NULL
2;16:20:00;4;70;MEKTUP;1003;NULL
2;16:20:00;4;71;APG;1004;NULL
2;16:20:00;4;71;KARGO;1005;NULL
2;16:20:00;4;71;MEKTUP;1006;NULL
1;12:40:00;4;72;APG;1007;NULL
2;16:20:00;4;72;APG;1008;NULL
2;16:20:00;4;72;KARGO;1009;NULL
1;12:40:00;4;72;MEKTUP;1010;NULL
2;16:20:00;4;72;MEKTUP;1011;NULL
1;12:40:00;4;73;APG;1012;NULL
2;16:20:00;4;73;APG;1013;NULL
2;16:20:00;4;73;KARGO;1014;NULL
2;12:40:00;4;73;MEKTUP;1015;NULL
3;16:20:00;4;73;MEKTUP;1016;NULL
2;16:20:00;4;74;APG;1017;NULL
2;16:20:00;4;74;KARGO;1018;NULL
2;16:20:00;4;74;MEKTUP;1019;NULL
1;16:20:00;4;75;APG;1020;NULL
1;16:20:00;4;75;KARGO;1021;NULL
1;16:20:00;4;75;MEKTUP;1022;NULL
1;16:20:00;4;76;APG;1023;NULL
1;16:20:00;4;76;KARGO;1024;NULL
1;16:20:00;4;76;MEKTUP;1025;NULL
2;16:20:00;4;77;APG;1026;NULL
2;16:20:00;4;77;KARGO;1027;NULL
2;16:20:00;4;77;MEKTUP;1028;NULL
2;16:20:00;4;78;APG;1029;NULL
2;16:20:00;4;78;KARGO;1030;NULL
2;16:20:00;4;78;MEKTUP;1031;NULL
1;12:40:00;4;79;APG;1032;NULL
2;16:20:00;4;79;APG;1033;NULL
2;16:20:00;4;79;KARGO;1034;NULL
1;12:40:00;4;79;MEKTUP;1035;NULL
2;16:20:00;4;79;MEKTUP;1036;NULL
1;12:40:00;4;80;APG;1037;NULL
2;16:20:00;4;80;APG;1038;NULL
2;16:20:00;4;80;KARGO;1039;NULL
1;12:40:00;4;80;MEKTUP;1040;NULL
2;16:20:00;4;80;MEKTUP;1041;NULL
1;12:40:00;4;81;APG;1042;NULL
2;16:20:00;4;81;APG;1043;NULL
2;16:20:00;4;81;KARGO;1044;NULL
1;12:40:00;4;81;MEKTUP;1045;NULL
2;16:20:00;4;81;MEKTUP;1046;NULL
2;17:30:00;5;1;APG;1047;NULL
2;17:30:00;5;1;KARGO;1048;NULL
2;17:30:00;5;1;MEKTUP;1049;NULL
2;17:30:00;5;2;APG;1050;NULL
2;17:30:00;5;2;KARGO;1051;NULL
2;17:30:00;5;2;MEKTUP;1052;NULL
2;17:30:00;5;3;APG;1053;NULL
2;17:30:00;5;3;KARGO;1054;NULL
2;17:30:00;5;3;MEKTUP;1055;NULL
1;14:20:00;5;4;APG;1056;NULL
1;14:20:00;5;4;KARGO;1057;NULL
1;14:20:00;5;4;MEKTUP;1058;NULL
1;17:30:00;5;6;APG;1059;NULL
1;17:30:00;5;6;KARGO;1060;NULL
1;17:30:00;5;6;MEKTUP;1061;NULL
2;17:30:00;5;7;APG;1062;NULL
2;17:30:00;5;7;KARGO;1063;NULL
2;17:30:00;5;7;MEKTUP;1064;NULL
1;14:20:00;5;8;APG;1065;NULL
1;14:20:00;5;8;KARGO;1066;NULL
1;14:20:00;5;8;MEKTUP;1067;NULL
3;17:30:00;5;9;APG;1068;NULL
3;17:30:00;5;9;KARGO;1069;NULL
3;17:30:00;5;9;MEKTUP;1070;NULL
2;17:30:00;5;10;APG;1071;NULL
2;17:30:00;5;10;KARGO;1072;NULL
2;17:30:00;5;10;MEKTUP;1073;NULL
3;17:30:00;5;11;APG;1074;NULL
3;17:30:00;5;11;KARGO;1075;NULL
3;17:30:00;5;11;MEKTUP;1076;NULL
2;17:30:00;5;12;APG;1077;NULL
2;17:30:00;5;12;KARGO;1078;NULL
2;17:30:00;5;12;MEKTUP;1079;NULL
2;17:30:00;5;13;APG;1080;NULL
2;17:30:00;5;13;KARGO;1081;NULL
2;17:30:00;5;13;MEKTUP;1082;NULL
3;17:30:00;5;14;APG;1083;NULL
3;17:30:00;5;14;KARGO;1084;NULL
3;17:30:00;5;14;MEKTUP;1085;NULL
3;17:30:00;5;15;APG;1086;NULL
3;17:30:00;5;15;KARGO;1087;NULL
4;17:30:00;5;15;MEKTUP;1088;NULL
3;17:30:00;5;16;APG;1089;NULL
3;17:30:00;5;16;KARGO;1090;NULL
3;17:30:00;5;16;MEKTUP;1091;NULL
3;17:30:00;5;17;APG;1092;NULL
3;17:30:00;5;17;KARGO;1093;NULL
3;17:30:00;5;17;MEKTUP;1094;NULL
2;17:30:00;5;18;APG;1095;NULL
2;17:30:00;5;18;KARGO;1096;NULL
2;17:30:00;5;18;MEKTUP;1097;NULL
1;17:30:00;5;19;APG;1098;NULL
1;17:30:00;5;19;KARGO;1099;NULL
1;17:30:00;5;19;MEKTUP;1100;NULL
3;17:30:00;5;20;APG;1101;NULL
2;17:30:00;5;20;KARGO;1102;NULL
3;17:30:00;5;20;MEKTUP;1103;NULL
2;17:30:00;5;21;APG;1104;NULL
2;17:30:00;5;21;KARGO;1105;NULL
2;17:30:00;5;21;MEKTUP;1106;NULL
3;17:30:00;5;22;APG;1107;NULL
3;17:30:00;5;22;KARGO;1108;NULL
3;17:30:00;5;22;MEKTUP;1109;NULL
2;17:30:00;5;23;APG;1110;NULL
2;17:30:00;5;23;KARGO;1111;NULL
2;17:30:00;5;23;MEKTUP;1112;NULL
1;14:20:00;5;24;APG;1113;NULL
1;14:20:00;5;24;KARGO;1114;NULL
1;14:20:00;5;24;MEKTUP;1115;NULL
1;14:20:00;5;25;APG;1116;NULL
1;14:20:00;5;25;KARGO;1117;NULL
1;14:20:00;5;25;MEKTUP;1118;NULL
3;17:30:00;5;26;APG;1119;NULL
3;17:30:00;5;26;KARGO;1120;NULL
3;17:30:00;5;26;MEKTUP;1121;NULL
2;17:30:00;5;27;APG;1122;NULL
2;17:30:00;5;27;KARGO;1123;NULL
2;17:30:00;5;27;MEKTUP;1124;NULL
2;17:30:00;5;28;APG;1125;NULL
2;17:30:00;5;28;KARGO;1126;NULL
2;17:30:00;5;28;MEKTUP;1127;NULL
2;17:30:00;5;29;APG;1128;NULL
2;17:30:00;5;29;KARGO;1129;NULL
2;17:30:00;5;29;MEKTUP;1130;NULL
3;17:30:00;5;30;APG;1131;NULL
3;17:30:00;5;30;KARGO;1132;NULL
3;17:30:00;5;30;MEKTUP;1133;NULL
3;17:30:00;5;31;APG;1134;NULL
3;17:30:00;5;31;KARGO;1135;NULL
3;17:30:00;5;31;MEKTUP;1136;NULL
3;17:30:00;5;32;APG;1137;NULL
3;17:30:00;5;32;KARGO;1138;NULL
3;17:30:00;5;32;MEKTUP;1139;NULL
2;17:30:00;5;33;APG;1140;NULL
2;17:30:00;5;33;KARGO;1141;NULL
2;17:30:00;5;33;MEKTUP;1142;NULL
3;17:30:00;5;34;APG;1143;NULL
3;17:30:00;5;34;KARGO;1144;NULL
3;17:30:00;5;34;MEKTUP;1145;NULL
3;17:30:00;5;35;APG;1146;NULL
3;17:30:00;5;35;KARGO;1147;NULL
3;17:30:00;5;35;MEKTUP;1148;NULL
1;14:20:00;5;36;APG;1149;NULL
1;14:20:00;5;36;KARGO;1150;NULL
1;14:20:00;5;36;MEKTUP;1151;NULL
2;17:30:00;5;37;APG;1152;NULL
2;17:30:00;5;37;KARGO;1153;NULL
2;17:30:00;5;37;MEKTUP;1154;NULL
1;17:30:00;5;38;APG;1155;NULL
1;17:30:00;5;38;KARGO;1156;NULL
1;17:30:00;5;38;MEKTUP;1157;NULL
3;17:30:00;5;39;APG;1158;NULL
3;17:30:00;5;39;KARGO;1159;NULL
3;17:30:00;5;39;MEKTUP;1160;NULL
2;17:30:00;5;40;APG;1161;NULL
2;17:30:00;5;40;KARGO;1162;NULL
2;17:30:00;5;40;MEKTUP;1163;NULL
3;17:30:00;5;41;APG;1164;NULL
3;17:30:00;5;41;KARGO;1165;NULL
3;17:30:00;5;41;MEKTUP;1166;NULL
2;17:30:00;5;42;APG;1167;NULL
2;17:30:00;5;42;KARGO;1168;NULL
2;17:30:00;5;42;MEKTUP;1169;NULL
3;17:30:00;5;43;APG;1170;NULL
3;17:30:00;5;43;KARGO;1171;NULL
3;17:30:00;5;43;MEKTUP;1172;NULL
2;17:30:00;5;44;APG;1173;NULL
2;17:30:00;5;44;KARGO;1174;NULL
2;17:30:00;5;44;MEKTUP;1175;NULL
2;17:30:00;5;45;APG;1176;NULL
2;17:30:00;5;45;KARGO;1177;NULL
2;17:30:00;5;45;MEKTUP;1178;NULL
2;17:30:00;5;46;APG;1179;NULL
2;17:30:00;5;46;KARGO;1180;NULL
2;17:30:00;5;46;MEKTUP;1181;NULL
2;17:30:00;5;47;APG;1182;NULL
2;17:30:00;5;47;KARGO;1183;NULL
2;17:30:00;5;47;MEKTUP;1184;NULL
2;17:30:00;5;48;APG;1185;NULL
2;17:30:00;5;48;KARGO;1186;NULL
2;17:30:00;5;48;MEKTUP;1187;NULL
1;14:20:00;5;49;APG;1188;NULL
1;14:20:00;5;49;KARGO;1189;NULL
1;14:20:00;5;49;MEKTUP;1190;NULL
2;17:30:00;5;50;APG;1191;NULL
2;17:30:00;5;50;KARGO;1192;NULL
2;17:30:00;5;50;MEKTUP;1193;NULL
2;17:30:00;5;51;APG;1194;NULL
2;17:30:00;5;51;KARGO;1195;NULL
2;17:30:00;5;51;MEKTUP;1196;NULL
1;17:30:00;5;52;APG;1197;NULL
